isbn,name,writer,company,pyear,KDC,img
9788997279432,수박 동네 수박 대장,히라타 마사히로 글 ;김영주 옮김,북스토리아이,2017,833.6,http://image.kyobobook.co.kr/images/book/large/432/l9788997279432.jpg
9788997287093,"생각의 비밀 =김밥 파는 CEO, 부자의 탄생을 말하다 /Thoughts become things",김승호 지음,황금사자,2015,325.2113,http://image.kyobobook.co.kr/images/book/large/093/l9788997287093.jpg
9788997291038,"어린이 감정 요리법 :스스로 감정을 이해하고, 자기 감정의 주인으로 성장하기","글: 마크 네미로프,옮김: 서연",아이맘,2014,181,http://image.kyobobook.co.kr/images/book/large/038/l9788997291038.jpg
9788997296071,"지금, 여기, 이 순간에 살아라",다이닌 가타기리 지음 ;남기심 옮김,북스코프,2012,228.7,http://image.kyobobook.co.kr/images/book/large/071/l9788997296071.jpg
9788997296538,미술관에서 만난 심리학 :미술과 문학에 숨은 심리학 코드 읽기,박홍순 지음,북스코프,2015,601.8,http://image.kyobobook.co.kr/images/book/large/538/l9788997296538.jpg
9788997296583,예민해도 괜찮아 :불쾌한 터치와 막말에 분노하는 당신을 위한 따뜻한 직설,이은의 지음,북스코프,2016,334.22,http://image.kyobobook.co.kr/images/book/large/583/l9788997296583.jpg
9788997305155,시간의 의자에 앉아서 :우주에 대한 사색,위베르 리브스 지음 ;권지현 옮김,문화과학사,2019,443,http://image.kyobobook.co.kr/images/book/large/155/l9788997305155.jpg
9788997313051,미술 속 시간여행,정은미 글 ;홍승우 그림,토마토하우스,2012,609,http://image.kyobobook.co.kr/images/book/large/051/l9788997313051.jpg
9788997313273,여러 가지 새 둥지,스즈키 마모루 지음 ;박숙경 옮김,토마토하우스,2012,498,http://image.kyobobook.co.kr/images/book/large/273/l9788997313273.jpg
9788997343096,"슈퍼스타 프랑스어 첫걸음 =practical, useful and easy-to-understand lessons! /Superstar le Francais pour les debutants",저자: 조혜란 ;네이티브 스피커: 아멜리 브리소,북커스베르겐,2013,760,http://image.kyobobook.co.kr/images/book/large/096/l9788997343096.jpg
9788997343188,국가대표 독일어 단어정복자,저자: 서우석,북커스베르겐,2015,754,http://image.kyobobook.co.kr/images/book/large/188/l9788997343188.jpg
9788997343263,우리들의 메타 프랑스어 첫걸음,저자: 조혜란,북커스베르겐,2018,765,http://image.kyobobook.co.kr/images/book/large/263/l9788997343263.jpg
9788997348596,영어에 얽힌 흥미진진 인문학,박진호 지음,푸른영토,2016,742,http://image.kyobobook.co.kr/images/book/large/596/l9788997348596.jpg
9788997357581,삐악삐악 슈퍼마켓,쿠도 노리코 글·그림 ;한라경 옮김,중앙출판사,2014,833.6,http://image.kyobobook.co.kr/images/book/large/581/l9788997357581.jpg
9788997366453,나비의 기다림,글: 다이애나 허츠 애스턴 ;옮긴이: 최용은,키즈엠,2012,495,http://image.kyobobook.co.kr/images/book/large/453/l9788997366453.jpg
9788997366828,수프 먹는 날,글·그림: 멜리사 이와이 ;옮긴이: 아이생각,키즈엠,2012,594,http://image.kyobobook.co.kr/images/book/large/828/l9788997366828.jpg
9788997367221,그러니까 독서가 필요해,김용준 글 ;송진욱 그림,노란상상,2014,29,http://image.kyobobook.co.kr/images/book/large/221/l9788997367221.jpg
9788997367405,분홍 몬스터,올가 데 디오스 글·그림 ;김정하 옮김,노란상상,2015,873,http://image.kyobobook.co.kr/images/book/large/405/l9788997367405.jpg
9788997379040,뇌과학자는 영화에서 인간을 본다 :정재승의 시네마 사이언스,정재승 지음,어크로스,2012,404,http://image.kyobobook.co.kr/images/book/large/040/l9788997379040.jpg
9788997379057,물리학자는 영화에서 과학을 본다 :정재승의 시네마 사이언스,정재승 지음,어크로스,2012,404,http://image.kyobobook.co.kr/images/book/large/057/l9788997379057.jpg
9788997379071,철학자의 설득법 :지성과 감성을 흔드는 소피스트 수사학,안광복 지음,어크로스,2012,160.22,http://image.kyobobook.co.kr/images/book/large/071/l9788997379071.jpg
9788997379293,"방언정담 :사람이 담긴 말, 세상이 담긴 말",한성우 지음,어크로스,2013,718,http://image.kyobobook.co.kr/images/book/large/293/l9788997379293.jpg
9788997379491,아이를 읽는다는 것 :엄마 독서평론가가 천천히 고른 아이의 마음을 읽는 책 40,한미화 지음,어크로스,2014,29.1,http://image.kyobobook.co.kr/images/book/large/491/l9788997379491.jpg
9788997379590,예술 수업 :천재들의 빛나는 사유와 감각을 만나는 인문학자의 강의실,오종우 지음,어크로스,2015,600.1,http://image.kyobobook.co.kr/images/book/large/590/l9788997379590.jpg
9788997379613,음식의 언어 :세상에서 가장 맛있는 인문학,댄 주래프스키 지음 ;김병화 옮김,어크로스,2015,594.5,http://image.kyobobook.co.kr/images/book/large/613/l9788997379613.jpg
9788997379767,"로봇 시대, 인간의 일 :인공지능 시대를 살아가야 할 이들을 위한 안내서",구본권 지음,어크로스,2015,331.5412,http://image.kyobobook.co.kr/images/book/large/767/l9788997379767.jpg
9788997379941,여행의 심리학 :유쾌한 심리학자의 기발한 여행안내서,김명철 지음,어크로스,2016,980.24,http://image.kyobobook.co.kr/images/book/large/941/l9788997379941.jpg
9788997382163,미술관에 간 화학자 :이성과 감성으로 과학과 예술을 통섭하다,전창림 지음,어바웃어북,2013,650.4,http://image.kyobobook.co.kr/images/book/large/163/l9788997382163.jpg
9788997382194,노안 치유법 :평생 늙지 않는 눈을 만드는 하루 5분 트레이닝,혼베 카즈히로 지음 ;강철호 옮김,어바웃어북,2013,515.732,http://image.kyobobook.co.kr/images/book/large/194/l9788997382194.jpg
9788997382323,수학력 =상식을 뒤엎는 수학 잠재력 발굴 수업 /Mathematical potential,나가노 히로유키 지음 ;윤지희 옮김,어바웃어북,2014,410,http://image.kyobobook.co.kr/images/book/large/323/l9788997382323.jpg
9788997382927,시크릿 바디 =우리 몸의 미스터리를 푸는 44가지 과학열쇠 /Secret body,"의정부과학교사모임,정해린 지음",어바웃어북,2015,511,http://image.kyobobook.co.kr/images/book/large/927/l9788997382927.jpg
9788997390069,팟캐스트 & 유튜브 실전 제작법 =세상에 너를 알려라! /Making podcasts & youtube videos,한지환 지음,이지스퍼블리싱,2012,4.58,http://image.kyobobook.co.kr/images/book/large/069/l9788997390069.jpg
9788997390151,구글 완전 활용법 =Google the ultimate guide,"강재욱,이영희 지음",이지스퍼블리싱,2013,4.584,http://image.kyobobook.co.kr/images/book/large/151/l9788997390151.jpg
9788997390250,(Do it!) HTML5 + CSS3 웹 표준의 정석 :기초부터 반응형 웹까지! HTML 권위자에게 정석으로 배워라!,고경희 지음,이지스퍼블리싱,2013,4.583,http://image.kyobobook.co.kr/images/book/large/250/l9788997390250.jpg
9788997390434,"(Do it!) 자바스크립트 + 제이쿼리 입문 =자바스크립트, 제이쿼리 기본부터 실무 활용까지! /Do it! beginning JavaScript + JQuery",정인용 지음,이지스퍼블리싱,2014,5.138,http://image.kyobobook.co.kr/images/book/large/434/l9788997390434.jpg
9788997390519,Do it! 안드로이드 앱 프로그래밍 :롤리팝 최신판,지은이: 정재곤,이지스퍼블리싱,2015,5.11,http://image.kyobobook.co.kr/images/book/large/519/l9788997390519.jpg
9788997390717,"(Do it!) 오토캐드 2016 =토목, 건축, 전기, 기계, 인테리어 실무에 쓰는 기능을 모두 담았다! /AutoCAD","박한울,이정아 지음",이지스퍼블리싱,2015,551.151,http://image.kyobobook.co.kr/images/book/large/717/l9788997390717.jpg
9788997390823,(프로 사진가들이 알려주는) 사진 촬영 특강,후쿠다 켄타로 외 지음,이지스퍼블리싱,2015,662,http://image.kyobobook.co.kr/images/book/large/823/l9788997390823.jpg
9788997390892,된다! 엑셀 능력자 =데이터 시대의 엑셀 기본서 /Gotcha! excel hero,김철 지음,이지스퍼블리싱,2016,5.53,http://image.kyobobook.co.kr/images/book/large/892/l9788997390892.jpg
9788997390908,"된다! 팟캐스트 & 유튜브 실전 제작법 =기획부터 녹음, 영상 편집, 업로드까지! /Gotcha! making podcast & Youtube","김창현,한지환 지음",이지스퍼블리싱,2016,4.59,http://image.kyobobook.co.kr/images/book/large/908/l9788997390908.jpg
9788997390915,(Do it!) 점프 투 파이썬,박응용 지음,이지스퍼블리싱,2016,5.133,http://image.kyobobook.co.kr/images/book/large/915/l9788997390915.jpg
9788997390922,(프로 사진가들의) 아름다운 사진 촬영법,하기하라 시로 외 지음,이지스퍼블리싱,2016,662,http://image.kyobobook.co.kr/images/book/large/922/l9788997390922.jpg
9788997396498,"독서가 공부를 이긴다 :사교육보다 힘센 독서력, 초등 독서가 대입까지 좌우한다!","정하나,박주일 지음",대성 Korea.com,2015,29,http://image.kyobobook.co.kr/images/book/large/498/l9788997396498.jpg
9788997396658,못 참는 아이 욱하는 부모 :분노조절장애의 시대를 사는 대한민국 부모에게 주는 육아 멘토 오은영 박사의 감정 조절 육아법,오은영 지음,대성 Korea.com,2016,598.1,http://image.kyobobook.co.kr/images/book/large/658/l9788997396658.jpg
9788997396863,"화학물질의 습격 :일상의 편리함 속에 숨은 화학물질 중독, 피할 수 없는가?",계명찬 지음,대성,2018,539.9,http://image.kyobobook.co.kr/images/book/large/863/l9788997396863.jpg
9788997396870,(오은영의) 화해 :상처받은 내면의 나와 마주하는 용기,오은영 지음,대성,2019,189.2,http://image.kyobobook.co.kr/images/book/large/870/l9788997396870.jpg
9788997396887,최고의 나를 만드는 공감 능력 :하버드 뇌과학 수업이 증명한 가장 강력한 성공의 도구,"헬렌 리스,김은지 옮김",Korea.com,2019,181.71,http://image.kyobobook.co.kr/images/book/large/887/l9788997396887.jpg
9788997396894,어떤 질문은 당신의 벽을 깬다 :세상을 바꾼 혁신가들이 던진 질문들,할 그레거슨 지음 ;서종민 옮김,대성,2019,325.211,http://image.kyobobook.co.kr/images/book/large/894/l9788997396894.jpg
9788997428694,(읽기 쉬운) 국부론 요약,이몬 버틀러 지음 ; 이성규 옮김,율곡출판사,2015,320.15,http://image.kyobobook.co.kr/images/book/large/694/l9788997428694.jpg
9788997429073,거미 :실 잣는 사냥꾼,글·사진: 이영보,자연과생태,2012,495.174,http://image.kyobobook.co.kr/images/book/large/073/l9788997429073.jpg
9788997436194,스타팅 스트렝스 :제3판,"마크 리피토,피톨로지 옮김",대성의학사,2014,593.5,http://image.kyobobook.co.kr/images/book/large/194/l9788997436194.jpg
9788997436453,비거 리너 스트롱거 =궁극적인 남자의 몸매를 만드는 간단한 과학 /Bigger leaner stronger,미셀 매튜 지음 ;김강민 옮김,대성의학사,2016,593.5,http://image.kyobobook.co.kr/images/book/large/453/l9788997436453.jpg
9788997449125,찾아봐 찾아봐 :창의력과 집중력을 키우는 숨은그림찾기,글: 출판기획부,맥스교육(상수리),2011-2018,691,http://image.kyobobook.co.kr/images/book/large/125/l9788997449125.jpg
9788997449224,나도 저작권이 있어요! :김기태 선생님의 교과서 속 저작권 이야기,김기태 글 ;이홍기 그림,맥스퍼블리싱(상수리나무),2012,11,http://image.kyobobook.co.kr/images/book/large/224/l9788997449224.jpg
9788997449248,찾아봐 찾아봐 :창의력과 집중력을 키우는 숨은그림찾기,글: 출판기획부,맥스교육(상수리),2011-2018,691,http://image.kyobobook.co.kr/images/book/large/248/l9788997449248.jpg
9788997449279,멋진 1학년이 될 거야! :1학년 담임 삐뽀 선생님이 들려주는 학교생활 안내,배훈 글 ;박연옥 그림,맥스퍼블리싱(상수리나무),2013,375.2,http://image.kyobobook.co.kr/images/book/large/279/l9788997449279.jpg
9788997449439,(천년恨) 대마도 :이원호 장편소설,글: 이원호,맥스퍼블리싱,2013,813.7,http://image.kyobobook.co.kr/images/book/large/439/l9788997449439.jpg
9788997449446,(천년恨) 대마도 :이원호 장편소설,글: 이원호,맥스퍼블리싱,2013,813.7,http://image.kyobobook.co.kr/images/book/large/446/l9788997449446.jpg
9788997453665,현명한 초보 투자자 =The smart investor,야마구치 요헤이 지음 ;유주현 옮김,이콘,2016,327.856,http://image.kyobobook.co.kr/images/book/large/665/l9788997453665.jpg
9788997466399,(점보의) 스마트폰 카메라로 여행사진 잘 찍는 법,이상우 저,아이생각,2017,662,http://image.kyobobook.co.kr/images/book/large/399/l9788997466399.jpg
9788997466559,고양이 그려볼테냥? :집사가 주인님 초상화 그리는 방법!,"글, 그림: 박수미",아이생각,2018,654.499743,http://image.kyobobook.co.kr/images/book/large/559/l9788997466559.jpg
9788997484331,은밀한 살인자 초미세먼지 PM2.5,이노우에 히로요시 지음 ;배영진 옮김,전나무숲(檜林),2014,517.44,http://image.kyobobook.co.kr/images/book/large/331/l9788997484331.jpg
9788997484645,(내 몸안의 질병원리) 병리학,하야카와 긴야 지음 ;성백희 옮김,전나무숲,2016,511.8,http://image.kyobobook.co.kr/images/book/large/645/l9788997484645.jpg
9788997484690,뇌가 젊어지는 걷기의 힘 :걸으면 인생이 즐겁다!!,오시마 기요시 지음 ;황소연 옮김,전나무숲,2016,517.32,http://image.kyobobook.co.kr/images/book/large/690/l9788997484690.jpg
9788997496341,축구철학의 역사 :위대한 전술과 인물들,조나단 윌슨 지음 ;하승연 옮김,리북,2015,695.409,http://image.kyobobook.co.kr/images/book/large/341/l9788997496341.jpg
9788997538287,영어 독서가 기적을 만든다 :영어 교육으로 고민하고 있는 부모와 선생님 필독서,최영원 지음,위즈덤트리,2014,740.7,http://image.kyobobook.co.kr/images/book/large/287/l9788997538287.jpg
9788997571178,Car 스피드 스피드 스피드,지은이: 클라이브 기포드 ;옮긴이: GB 기획센터,주니어골든벨,2012,556,http://image.kyobobook.co.kr/images/book/large/178/l9788997571178.jpg
9788997571246,자동차 어떻게 갈까? :Stop & start,김필수 기획편성,주니어골든벨,2012,556,http://image.kyobobook.co.kr/images/book/large/246/l9788997571246.jpg
9788997575008,(존 맥스웰) 리더의 조건 :리더십의 대가 존 맥스웰이 제시하는 진정한 리더의 21가지 자격,존 맥스웰 지음 ;전형철 옮김,비즈니스북스,2012,189.4,http://image.kyobobook.co.kr/images/book/large/008/l9788997575008.jpg
9788997575121,한국의 100억 부자들 :자수성가형 부자 100인이 공개하는 대한민국 신흥 부자의 모든 것!,노진섭 지음,비즈니스북스,2013,327.04,http://image.kyobobook.co.kr/images/book/large/121/l9788997575121.jpg
9788997575169,원씽 :복잡한 세상을 이기는 단순함의 힘,"게리 켈러,구세희 옮김",비즈니스북스,2013,325.04,http://image.kyobobook.co.kr/images/book/large/169/l9788997575169.jpg
