rank,isbn,name,gender,age,subject
19,9788950969783,마법천자문 :손오공의 한자 대탐험,female,20,Language
1,9788937473135,82년생 김지영 :조남주 장편소설,female,20,Literature
2,9788954655972,여행의 이유 :김영하 산문,female,20,Literature
3,9788972756194,나미야 잡화점의 기적 :히가시노 게이고 장편소설,female,20,Literature
4,9791189982140,"진이, 지니 :정유정 장편소설",female,20,Literature
5,9788998274795,돌이킬 수 없는 약속 :야쿠마루 가쿠 장편소설,female,20,Literature
6,9788954653817,"걷는 사람, 하정우",female,20,Literature
7,9791195522125,언어의 온도 :말과 글에는 나름의 따뜻함과 차가움이 있다,female,20,Literature
8,9791187119845,나는 나로 살기로 했다 :냉담한 현실에서 어른살이를 위한 to do list,female,20,Literature
9,9788954645614,오직 두 사람 :김영하 소설,female,20,Literature
9,9791162339466,(추리 천재) 엉덩이 탐정,female,20,Literature
11,9788937889714,(추리 천재) 엉덩이 탐정,female,20,Literature
12,9788990982773,인어가 잠든 집,female,20,Literature
13,9788937853470,(추리 천재) 엉덩이 탐정,female,20,Literature
14,9788937848247,(추리 천재) 엉덩이 탐정,female,20,Literature
15,9788901223032,하마터면 열심히 살 뻔했다 :야매 득도 에세이,female,20,Literature
16,9788937838750,(추리 천재) 엉덩이 탐정,female,20,Literature
17,9788936433598,채식주의자:한강 연작소설,female,20,Literature
18,9791187498384,고요할수록 밝아지는 것들 :혜민 스님과 함께 지혜와 평온으로 가는 길,female,20,Literature
19,9788965746829,천년의 질문 :조정래 장편소설,female,20,Literature
20,9791196394509,죽고 싶지만 떡볶이는 먹고 싶어 :백세희 에세이,female,20,Literature
1,9791160560510,열두 발자국,female,20,NS
2,9788960863545,놓지 마 과학!,female,20,NS
2,9788960867093,놓지 마 과학!,female,20,NS
4,9791162207031,놓지 마 과학!,female,20,NS
5,9788960869929,놓지 마 과학!,female,20,NS
6,9788937889981,내일은 실험왕 :본격 대결 과학실험 만화,female,20,NS
6,9788960869646,놓지 마 과학!,female,20,NS
8,9788960863163,놓지 마 과학!,female,20,NS
8,9788996588733,"(정재승의) 과학콘서트 :복잡한 세상, 명쾌한 과학",female,20,NS
10,9788926382561,(코믹 메이플스토리) 수학도둑 :지식·능력·경험을 융합하여 정리하는 No.1 수학학습만화,female,20,NS
11,9788983711892,코스모스 :특별판,female,20,NS
12,9788926385364,"(코믹 메이플스토리) 수학도둑 :창의사고력 강화, 수리논술력을 키워 주는 스토리텔링 수학의 선구자!",female,20,NS
13,9788926387986,"(코믹 메이플스토리) 수학도둑 :창의사고력 강화, 수리논술력을 키워 주는 스토리텔링 수학의 선구자!",female,20,NS
14,9788926384305,"(코믹 메이플스토리) 수학도둑 :창의사고력 강화, 수리논술력을 키워 주는 스토리텔링 수학의 선구자!",female,20,NS
14,9788926384855,"(코믹 메이플스토리) 수학도둑 :창의사고력 강화, 수리논술력을 키워 주는 스토리텔링 수학의 선구자!",female,20,NS
14,9791162334669,내일은 실험왕 :본격 대결 과학실험 만화,female,20,NS
17,9788926387757,"(코믹 메이플스토리) 수학도둑 :창의사고력 강화, 수리논술력을 키워 주는 스토리텔링 수학의 선구자!",female,20,NS
17,9788937856648,내일은 실험왕 :본격 대결 과학실험 만화,female,20,NS
19,9791162202425,놓지 마 과학!,female,20,NS
20,9788926381113,(코믹 메이플스토리) 수학도둑 :지식·능력·경험을 융합하여 정리하는 No.1 수학학습만화,female,20,NS
1,9788965746669,당신이 옳다 :정혜신의 적정심리학,female,20,Philosophy
2,9791162540640,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가,female,20,Philosophy
3,9791130620459,철학은 어떻게 삶의 무기가 되는가 :불확실한 삶을 돌파하는 50가지 생각 도구,female,20,Philosophy
4,9788996991342,미움받을 용기 :자유롭고 행복한 삶을 위한 아들러의 가르침,female,20,Philosophy
5,9791186757420,엄마 심리 수업 :엄마의 무의식이 아이를 키운다,female,20,Philosophy
6,9791186757093,"자존감 수업 :하루에 하나, 나를 사랑하게 되는 자존감 회복 훈련",female,20,Philosophy
7,9788957369364,무례한 사람에게 웃으며 대처하는 법 :인생 자체는 긍정적으로 개소리에는 단호하게,female,20,Philosophy
8,9791196067694,12가지 인생의 법칙 :혼돈의 해독제,female,20,Philosophy
9,9788956058054,내가 확실히 아는 것들,female,20,Philosophy
10,9791186560952,이제껏 너를 친구라고 생각했는데 :친구가 친구가 아니었음을 깨달은 당신을 위한 관계심리학,female,20,Philosophy
11,9788964960035,나는 나의 주인,female,20,Philosophy
12,9791185952987,(비울수록 사람을 더 채우는) 말그릇,female,20,Philosophy
13,9788997575336,습관의 재발견 :기적 같은 변화를 불러오는 작은 습관의 힘,female,20,Philosophy
14,9788901219943,신경 끄기의 기술 :인생에서 가장 중요한것만 남기는 힘,female,20,Philosophy
15,9791186560129,미움받을 용기 :사랑과 진정한 자립에 대한 아들러의 가르침,female,20,Philosophy
16,9788997396870,(오은영의) 화해 :상처받은 내면의 나와 마주하는 용기,female,20,Philosophy
17,9788954637169,(법륜 스님의) 행복 :행복해지고 싶지만 길을 몰라 헤매는 당신에게,female,20,Philosophy
18,9788937886966,(10대를 위한) 정의란 무엇인가 :하버드대 마이클 샌델 교수의 정의 수업,female,20,Philosophy
19,9791160505801,관계를 읽는 시간 :나의 관계를 재구성하는 바운더리 심리학,female,20,Philosophy
20,9791195588602,42가지 마음의 색깔,female,20,Philosophy
1,9788957363010,(만화로 보는)그리스 로마 신화,female,20,Religion
2,9788957363027,(만화로 보는)그리스 로마 신화,female,20,Religion
3,9788957363034,(만화로 보는)그리스 로마 신화,female,20,Religion
4,9788957363065,(만화로 보는)그리스 로마 신화,female,20,Religion
5,9788957363041,(만화로 보는)그리스 로마 신화,female,20,Religion
6,9788957363133,(만화로 보는)그리스 로마 신화,female,20,Religion
7,9788957363072,(만화로 보는)그리스 로마 신화,female,20,Religion
8,9788957363096,(만화로 보는)그리스 로마 신화,female,20,Religion
9,9788957363058,(만화로 보는)그리스 로마 신화,female,20,Religion
9,9788990103192,(만화로 보는)그리스 로마 신화,female,20,Religion
11,9788957363157,(만화로 보는)그리스 로마 신화,female,20,Religion
12,9788990103208,(만화로 보는)그리스 로마 신화,female,20,Religion
13,9788957363164,(만화로 보는)그리스 로마 신화,female,20,Religion
14,9788957363126,(만화로 보는)그리스 로마 신화,female,20,Religion
15,9788950971397,그리스 로마 신화,female,20,Religion
15,9788957363171,(만화로 보는)그리스 로마 신화,female,20,Religion
17,9788950971366,그리스 로마 신화,female,20,Religion
17,9788950971434,그리스 로마 신화,female,20,Religion
17,9788957363119,(만화로 보는)그리스 로마 신화,female,20,Religion
20,9788957363089,(만화로 보는)그리스 로마 신화,female,20,Religion
1,9791188248674,"(간단함, 병맛, 솔직함으로 기업의 흥망성쇠를 좌우하는) 90년생이 온다",female,20,SS
2,9788965707691,포노 사피엔스 =스마트폰이 낳은 신인류 /Phono sapiens,female,20,SS
3,9788934985068,팩트풀니스 :우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유,female,20,SS
4,9788935212224,(댄 애리얼리) 부의 감각,female,20,SS
4,9788965132288,어떻게 살 것인가,female,20,SS
4,9791190065672,"박막례, 이대로 죽을 순 없다 :독보적 유튜버 박막례와 천재 PD 손녀 김유라의 말도 안 되게 뒤집힌 신나는 인생!",female,20,SS
7,9791135422225,(50대 사건으로 보는) 돈의 역사 =The history of money,female,20,SS
8,9788965707561,나는 습관을 조금 바꾸기로 했다,female,20,SS
9,9788954637756,개인주의자 선언 :판사 문유석의 일상유감,female,20,SS
10,9788947544337,6개월에 천만 원 모으기 :EBS 특별기획 호모이코노미쿠스,female,20,SS
10,9791130620893,돈 공부는 처음이라 :0원부터 시작하는 난생처음 부자 수업,female,20,SS
12,9788901229614,초예측 :세계 석학 8인에게 인류의 미래를 묻다,female,20,SS
13,9788950972226,엄마의 자존감 공부 :천 번을 미안해도 나는 엄마다,female,20,SS
14,9788962622096,이상한 정상가족 :자율적 개인과 열린 공동체를 그리며,female,20,SS
15,9791160507171,"직장이 없는 시대가 온다 :경제적 자유인가, 아니면 불안한 미래인가",female,20,SS
16,9791186805398,"그릿 :IQ, 재능, 환경을 뛰어넘는 열정적 끈기의 힘",female,20,SS
17,9788947541473,나는 마트 대신 부동산에 간다 :3천만 원으로 6년 만에 아파트 15채 보유,female,20,SS
18,9788925562537,"잠수네 초등 5, 6학년 공부법",female,20,SS
19,9788993677690,(진짜 공부 잘하는 아이들의 비밀) 집공부,female,20,SS
20,9788965746805,(더 힘들어하고 더 많이 포기하고 더 안 하려고 하는) 요즘 아이들 마음고생의 비밀,female,20,SS
1,9791188700288,아이를 위한 하루 한 줄 인문학 :내면의 힘이 탄탄한 아이를 만드는 인생 문장 100,female,20,TE
2,9791129703620,에어프라이어 만능 레시피북 :혁명의 조리도구 에어프라이어 200% 활용법,female,20,TE
3,9788947544795,엄마 공부가 끝나면 아이 공부는 시작된다 :세 아이를 영재로 키워낸 엄마의 성장 고백서,female,20,TE
4,9788932473802,어디서 살 것인가 :우리가 살고 싶은 곳의 기준을 바꾸다,female,20,TE
4,9791185823270,"마녀체력 :마흔, 여자가 체력을 키워야 할 때",female,20,TE
6,9791188007134,엄마의 말하기 연습 :화내지 않고 상처 주지 않고 진심을 전하는,female,20,TE
7,9788931587012,수미네 반찬 :김수미표 요만치 레시피북,female,20,TE
8,9788965962823,"골든아워 :생과 사의 경계, 중증외상센터의 기록",female,20,TE
9,9788997396658,못 참는 아이 욱하는 부모 :분노조절장애의 시대를 사는 대한민국 부모에게 주는 육아 멘토 오은영 박사의 감정 조절 육아법,female,20,TE
10,9788931587036,수미네 반찬 :김수미표 는둥만둥 레시피북,female,20,TE
10,9788965962830,"골든아워 :생과 사의 경계, 중증외상센터의 기록",female,20,TE
10,9791159000508,1일 1정리 :1/1,female,20,TE
13,9788937889783,내일은 발명왕 :본격 대결 과학발명 만화,female,20,TE
13,9791155361269,1일 1개 버리기 :오늘도 버릴까 말까 망설이는 당신을 위한 특별처방전,female,20,TE
15,9788990611734,내가 조금 불편하면 세상은 초록이 돼요 :지구를 지키는 어린이들의 환경 실천법 50,female,20,TE
16,9788901228761,10대의 뇌 :인간의 뇌는 어떻게 성장하는가,female,20,TE
16,9788937899232,내일은 발명왕 :본격 대결 과학발명 만화,female,20,TE
18,9791187512141,최강의 식사 :인생을 바꾸는 실리콘밸리식 완전무결 2주 다이어트,female,20,TE
19,9788937838378,내일은 발명왕 :본격 대결 과학발명 만화,female,20,TE
19,9788937899218,내일은 발명왕 :본격 대결 과학발명 만화,female,20,TE
1,9788968331862,방구석 미술관 :가볍고 편하게 시작하는 유쾌한 교양 미술,female,30,art
2,9791188810833,"북유럽 그림이 건네는 말 :누가 뭐라든 나답게, 내 속도로 살고 싶은 사람들에게",female,30,art
3,9788950980337,빈센트 나의 빈센트 =정여울의 반 고흐 에세이 /Vincent my Vincent,female,30,art
4,9791189344627,미술관에 간 심리학 :나는 심리학을 공부하러 미술관에 간다,female,30,art
5,9791196533403,심미안 수업 =어떻게 가치 있는 것을 알아보는가 /Esthetic sense,female,30,art
6,9791187498186,인생에서 너무 늦은 때란 없습니다 :모지스 할머니 이야기,female,30,art
6,9791196128975,파리 미술관 역사로 걷다 :프랑스 혁명기의 다비드부터 자본주의 시대의 반 고흐까지,female,30,art
8,9788970415857,"다시, 그림이다 :데이비드 호크니와의 대화",female,30,art
9,9788964358306,(난생 처음 한번 공부하는) 미술 이야기,female,30,art
10,9788964359419,(난생 처음 한번 공부하는) 미술 이야기,female,30,art
10,9791188674558,아트인문학 여행x스페인 :스페인 문화예술에서 시대를 넘어설 지혜를 구하다,female,30,art
12,9788968330193,꽃 자수 수업 :계절을 수놓는 시간,female,30,art
12,9791187064206,혼자서 본 영화,female,30,art
14,9788960905795,앤티크 수집 미학 :한 미술평론가에게 다가온 우리 골동품,female,30,art
14,9788972215622,(봄ㆍ여름ㆍ가을ㆍ겨울) 꽃자수 187 =flower motif of embroidery,female,30,art
14,9791189344313,퇴근길 클래식 수업 :알아두면 쓸모 있는 최소한의 클래식 이야기,female,30,art
14,9791196462673,내가 화가다 :페미니즘 미술관,female,30,art
18,9788964359402,(난생 처음 한번 공부하는) 미술 이야기,female,30,art
18,9791188007226,"나도 수채화 잘 그리면 소원이 없겠네 :도구 사용법부터 꽃 그리기까지, 초보자를 위한 4주 클래스",female,30,art
20,9791186925072,1일 1그림 :봄 여름 가을 겨울 그리고 수채화,female,30,art
1,9788954653848,쾌락독서 :개인주의자 문유석의 유쾌한 책 읽기,female,30,general
2,9788956055466,책은 도끼다 :박웅현 인문학 강독회,female,30,general
3,9791160402490,"혼자 남은 밤, 당신 곁의 책 :탐서주의자 표정훈, 그림 속 책을 탐하다",female,30,general
4,9788994120966,지적 대화를 위한 넓고 얕은 지식,female,30,general
4,9791189938338,(단 한 권을 읽어도 제대로 남는) 메모 독서법,female,30,general
6,9791196316808,공부머리 독서법 :실현 가능하고 지속 가능한 독서교육의 모든 것,female,30,general
7,9788994120997,지적 대화를 위한 넓고 얕은 지식,female,30,general
8,9788994120966,지적 대화를 위한 넓고 얕은 지식,female,30,general
9,9788956056609,"다시, 책은 도끼다 :박웅현 인문학 강독회",female,30,general
10,9788997969197,(고미숙의) 몸과 인문학 :동의보감의 눈으로 세상을 보다,female,30,general
10,9791195677153,열한 계단 :나를 흔들어 키운 불편한 지식들,female,30,general
12,9788935212729,초서抄書 독서법 :읽고 가려 뽑아 내 글로 정리하는 힘,female,30,general
12,9791188248124,"우리는 언젠가 만난다 :나, 타인, 세계를 이어주는 40가지 눈부신 이야기",female,30,general
14,9791188388684,"아들 셋 엄마의 돈 되는 독서 :돈도, 시간도 없지만 궁색하게 살긴 싫었다",female,30,general
14,9791189347024,책으로 치유하는 시간 :세계문학으로 읽는 상처 테라피,female,30,general
14,9791196376499,나를 채우는 인문학 :문득 내 삶에서 나를 찾고 싶어질 때,female,30,general
17,9788901101569,청춘의 독서 :세상을 바꾼 위험하고 위대한 생각들,female,30,general
17,9788935211609,1시간에 1권 퀀텀 독서법 :하루 30분 3주면 된다!,female,30,general
17,9788950967062,에디톨로지 =창조는 편집이다 /Editology,female,30,general
20,9788963706320,독서 천재가 된 홍대리 :운명을 바꾸는 책 읽기 프로젝트,female,30,general
1,9788934972464,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문",female,30,history
2,9788934982975,21세기를 위한 21가지 제언 :더 나은 오늘은 어떻게 가능한가,female,30,history
3,9791130621968,역사의 쓸모 :자유롭고 떳떳한 삶을 위한 22가지 통찰,female,30,history
4,9788971998557,역사의 역사 =History of writing history,female,30,history
5,9788959195312,내 어머니 이야기 :김은성 만화,female,30,history
6,9788959199983,내 어머니 이야기 :김은성 만화,female,30,history
7,9788959195671,내 어머니 이야기 :김은성 만화,female,30,history
8,9788959191963,내 어머니 이야기 :김은성 만화,female,30,history
9,9788936477127,나의 문화유산답사기,female,30,history
10,9788982641374,"우린 너무 몰랐다 :해방, 제주4·3과 여순민중항쟁",female,30,history
11,9788933870693,설민석의 조선왕조실록 :대한민국이 선택한 역사 이야기,female,30,history
11,9788936476694,나의 문화유산답사기 :산사 순례,female,30,history
13,9788954623773,(설민석의) 무도 한국사 특강,female,30,history
14,9791130621357,"스페인은 순례길이다 :지친 영혼의 위로, 대성당에서 대성당까지",female,30,history
15,9788936474393,나의 문화유산답사기,female,30,history
15,9788936477134,나의 문화유산답사기,female,30,history
17,9791158160920,"걸어서 환장 속으로 :엄마 아빠, 나만 믿고 따라와요 세 식구가 떠나는 삼인사각 스페인 자유여행",female,30,history
18,9788935654857,로마인 이야기,female,30,history
19,9788971996096,"나의 한국현대사 :1959-2014, 55년의 기록",female,30,history
20,9788960305199,내가 만난 북유럽 :신화가 살아 숨 쉬는 북유럽 인문학 여행,female,30,history
1,9788960863132,영어책 한 권 외워봤니? :딱 한 권만 넘으면 영어 울렁증이 사라진다,female,30,Language
2,9788965962205,(지적이고 아름다운 삶을 위한) 라틴어 수업,female,30,Language
3,9791125448679,1년 만에 교포로 오해받은 김아란의 영어 정복기 :영어를 배우는 당신이 꼭 봐야 할 아란잉글리쉬,female,30,Language
3,9791190030052,"다시, 책으로 :순간접속의 시대에 책을 읽는다는 것",female,30,Language
5,9791157523399,영어회화 100일의 기적 :100일 후에는 나도 영어로 말한다!,female,30,Language
6,9791161500973,나의 영어 사춘기 :대한민국 영포자들의 8주 영어 초보 탈출 프로젝트,female,30,Language
7,9791161650401,여행영어 100일의 기적 :해외여행 준비 D-100 프로젝트,female,30,Language
7,9791162201510,(한마디를 해도 통하는 김영철·타일러의) 진짜 미국식 영어,female,30,Language
9,9788901215709,"9등급 꼴찌, 1년 만에 통역사 된 비법",female,30,Language
10,9791188808816,어원 덕분에 영어 공부가 쉬워졌습니다 :쉽고 재미있게 배우는 영어 어원 그림책,female,30,Language
11,9791189686024,"야나두 영어회화 :느낌동사만 알면 야, 너두 할 수 있어!",female,30,Language
12,9791157527731,왕초보 영어회화 100일의 기적 :100일 후에는 나도 영어로 말한다!,female,30,Language
13,9791164050178,(혼자서 원서 읽기가 되는) 영어 그림책 공부법,female,30,Language
13,9791189683054,단단한 영어공부 :내 삶을 위한 외국어 학습의 기본,female,30,Language
15,9788960497498,미국 영어 회화 문법 =Grammar context,female,30,Language
15,9791162204122,(하루 5분 국민 영어과외 김영철·타일러의) 진짜 미국식 영어,female,30,Language
15,9791162209899,올리버 쌤의 영어 꿀팁 :120만 명이 정주행한 유튜브 최강의 영어 강의,female,30,Language
15,9791188674312,어쩌다 보니 5개국어 능력자 :들리는 외국어를 모두 내 것으로 만드는 기적의 바로바로 현지 언어 습득법,female,30,Language
15,9791189432829,토익 500점 문과장은 어떻게 영어 달인이 됐을까 :돈 없고 시간 없어도 영어가 되는 기적의 공부 습관 만들기,female,30,Language
20,9791158511029,나는 영어를 가르치는 시골 약사입니다 :영어 귀가 뚫리는 100일 프로젝트,female,30,Language
1,9788954655972,여행의 이유 :김영하 산문,female,30,Literature
2,9788965746829,천년의 질문 :조정래 장편소설,female,30,Literature
3,9788937473135,82년생 김지영 :조남주 장편소설,female,30,Literature
4,9788965746836,천년의 질문 :조정래 장편소설,female,30,Literature
5,9788965746843,천년의 질문 :조정래 장편소설,female,30,Literature
6,9791187498384,고요할수록 밝아지는 것들 :혜민 스님과 함께 지혜와 평온으로 가는 길,female,30,Literature
7,9788954645614,오직 두 사람 :김영하 소설,female,30,Literature
7,9788954655699,연필로 쓰기 :김훈 산문,female,30,Literature
7,9788990982773,인어가 잠든 집,female,30,Literature
10,9791189982140,"진이, 지니 :정유정 장편소설",female,30,Literature
11,9788932919676,죽음 :베르나르 베르베르 장편소설,female,30,Literature
12,9791195522125,언어의 온도 :말과 글에는 나름의 따뜻함과 차가움이 있다,female,30,Literature
13,9791187119845,나는 나로 살기로 했다 :냉담한 현실에서 어른살이를 위한 to do list,female,30,Literature
14,9788936433598,채식주의자:한강 연작소설,female,30,Literature
15,9788954622035,살인자의 기억법 :김영하 장편소설,female,30,Literature
16,9788901223032,하마터면 열심히 살 뻔했다 :야매 득도 에세이,female,30,Literature
17,9788965745617,풀꽃도 꽃이다 :조정래 장편소설,female,30,Literature
18,9788932919683,죽음 :베르나르 베르베르 장편소설,female,30,Literature
19,9788972756194,나미야 잡화점의 기적 :히가시노 게이고 장편소설,female,30,Literature
20,9788954646079,바깥은 여름 :김애란 소설,female,30,Literature
1,9791160560510,열두 발자국,female,30,NS
2,9788983711892,코스모스 :특별판,female,30,NS
3,9791186560785,수학이 필요한 순간 :인간은 얼마나 깊게 생각할 수 있는가,female,30,NS
4,9788932471631,이기적 유전자 :진화론의 새로운 패러다임,female,30,NS
4,9791159920967,"랩걸 :나무,과학 그리고 사랑",female,30,NS
6,9788997379040,뇌과학자는 영화에서 인간을 본다 :정재승의 시네마 사이언스,female,30,NS
6,9791196404123,나무의 시간 :내촌목공소 김민식의 나무 인문학,female,30,NS
8,9788962622508,떨림과 울림 :물리학자 김상욱이 바라본 우주와 세계 그리고 우리,female,30,NS
8,9788965708063,시간은 흐르지 않는다 :우리의 직관 너머 물리학의 눈으로 본 우주의 시간,female,30,NS
8,9788996588733,"(정재승의) 과학콘서트 :복잡한 세상, 명쾌한 과학",female,30,NS
11,9791188907687,"길고 긴 나무의 삶 :문학, 신화, 예술로 읽는 나무 이야기",female,30,NS
12,9788932473901,이기적 유전자,female,30,NS
12,9788952773326,위험한 과학책 :지구 생활자들의 엉뚱한 질문에 대한 과학적 답변,female,30,NS
14,9788983718914,김상욱의 양자 공부 :완전히 새로운 현대 물리학 입문,female,30,NS
14,9788987527598,"통계학, 빅데이터를 잡다",female,30,NS
16,9791196250515,저도 과학은 어렵습니다만 :털보 과학관장이 들려주는 세상물정의 과학,female,30,NS
17,9788952798398,"화학, 알아두면 사는 데 도움이 됩니다",female,30,NS
17,9788965400912,미적분으로 바라본 하루 :일상 속 어디에나 있는 수학 찾기,female,30,NS
17,9788965706205,보이는 세상은 실재가 아니다 :카를로 로벨리의 존재론적 물리학 여행,female,30,NS
17,9791189198534,자연의 패턴 :필립 볼의 형태학 아카이브,female,30,NS
1,9788965746669,당신이 옳다 :정혜신의 적정심리학,female,30,Philosophy
2,9791185716435,백년을 살아보니 :인생의 황금기는 60~75세,female,30,Philosophy
2,9791196067694,12가지 인생의 법칙 :혼돈의 해독제,female,30,Philosophy
4,9791162540640,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가,female,30,Philosophy
5,9791130620459,철학은 어떻게 삶의 무기가 되는가 :불확실한 삶을 돌파하는 50가지 생각 도구,female,30,Philosophy
6,9788956058054,내가 확실히 아는 것들,female,30,Philosophy
7,9791196509415,(어차피 살 거라면) 백 살까지 유쾌하게 나이 드는 법,female,30,Philosophy
8,9788935212484,다산의 마지막 공부 :마음을 지켜낸다는 것,female,30,Philosophy
8,9788996991342,미움받을 용기 :자유롭고 행복한 삶을 위한 아들러의 가르침,female,30,Philosophy
10,9788950981082,바닷가 작업실에서는 전혀 다른 시간이 흐른다 :슈필라움의 심리학,female,30,Philosophy
10,9788954637169,(법륜 스님의) 행복 :행복해지고 싶지만 길을 몰라 헤매는 당신에게,female,30,Philosophy
12,9791186560952,이제껏 너를 친구라고 생각했는데 :친구가 친구가 아니었음을 깨달은 당신을 위한 관계심리학,female,30,Philosophy
13,9788901154091,나는 죽을 때까지 재미있게 살고싶다 :멋지게 나이 들고 싶은 사람들을 위한 인생의 기술 53,female,30,Philosophy
14,9788957369364,무례한 사람에게 웃으며 대처하는 법 :인생 자체는 긍정적으로 개소리에는 단호하게,female,30,Philosophy
14,9791185952987,(비울수록 사람을 더 채우는) 말그릇,female,30,Philosophy
16,9791186757093,"자존감 수업 :하루에 하나, 나를 사랑하게 되는 자존감 회복 훈련",female,30,Philosophy
17,9788901219943,신경 끄기의 기술 :인생에서 가장 중요한것만 남기는 힘,female,30,Philosophy
18,9788950975913,굿 라이프 =내 삶을 바꾸는 심리학의 지혜 /The good life,female,30,Philosophy
18,9791186805114,나는 단순하게 살기로 했다 :물건을 버린 후 찾아온 12가지 놀라운 인생의 변화,female,30,Philosophy
20,9791160560657,지혜롭게 나이 든다는 것 :현명하고 우아한 인생 후반을 위한 8번의 지적 대화,female,30,Philosophy
1,9791195026128,삶으로 다시 떠오르기,female,30,Religion
1,9791195371853,사려 깊은 수다 :여성은 이야기를 통해 어떻게 성장하는가,female,30,Religion
3,9791189279509,(인생이 한결 홀가분해지는) 법화경 마음공부,female,30,Religion
4,9788960973565,왕의 재정 :내 삶의 진정한 주인 바꾸기,female,30,Religion
5,9788995904961,아름다운 마무리,female,30,Religion
6,9788908041318,무소유,female,30,Religion
6,9788985961851,지금 여기 깨어있기 :법륜 스님의 깨달음 이야기,female,30,Religion
8,9791162011447,머무는 그 자리에서 행복을 :정여 스님이 전하는 지금,female,30,Religion
9,9788985961363,야단법석 :법륜 스님의 지구촌 즉문즉설,female,30,Religion
9,9791162540756,새벽에 읽는 유대인 인생 특강 :수세기 동안 단 0.2%만 알았던 부와 성공의 지혜,female,30,Religion
9,9791186665169,"초조하지 않게 사는 법 :불안, 걱정, 두려움을 다스리는 금강경의 지혜",female,30,Religion
12,9788935704019,될 일은 된다 :내맡기기 실험이 불러온 엄청난 성공과 깨달음,female,30,Religion
12,9788954649094,마음 다루기 수업 :혜안 스님의 삶을 바꾸는 명상 이야기,female,30,Religion
12,9788960975835,하나님의 때 =하나님의 완벽한 때를 기다리는 당신을 위한 묵상집 /God's timing for your life,female,30,Religion
15,9788950926298,생각 버리기 연습,female,30,Religion
15,9788970656663,살면서 꼭 해야 할 재미있는 일 10가지 :캐롤 수녀가 전하는 <후회없는 삶을 위해 오늘부터 해야 할 것들>,female,30,Religion
15,9788985961714,법륜스님의 금강경 강의 :金剛般若波羅蜜經,female,30,Religion
15,9788993293135,젊은 날의 깨달음 :하버드에서의 출가 그 후 10년,female,30,Religion
15,9791130617114,"스님, 어떤 게 잘 사는 겁니까",female,30,Religion
15,9791159160783,법정스님의 뒷모습 :뒷모습이 참모습이다,female,30,Religion
1,9791188248674,"(간단함, 병맛, 솔직함으로 기업의 흥망성쇠를 좌우하는) 90년생이 온다",female,30,SS
2,9788965707691,포노 사피엔스 =스마트폰이 낳은 신인류 /Phono sapiens,female,30,SS
3,9788962622096,이상한 정상가족 :자율적 개인과 열린 공동체를 그리며,female,30,SS
4,9788954637756,개인주의자 선언 :판사 문유석의 일상유감,female,30,SS
5,9788965132288,어떻게 살 것인가,female,30,SS
6,9788934977841,호모 데우스 :미래의 역사,female,30,SS
7,9788934985068,팩트풀니스 :우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유,female,30,SS
8,9791135422225,(50대 사건으로 보는) 돈의 역사 =The history of money,female,30,SS
9,9788901229614,초예측 :세계 석학 8인에게 인류의 미래를 묻다,female,30,SS
9,9788952240491,세계에서 가장 자극적인 나라 :짐 로저스의 어떤 예견,female,30,SS
9,9788984074835,부자언니 부자특강 :평범한 월급쟁이 부자되는 공식,female,30,SS
9,9791187481539,앞으로 5년 한국의 미래 시나리오,female,30,SS
13,9788935212224,(댄 애리얼리) 부의 감각,female,30,SS
13,9791190065672,"박막례, 이대로 죽을 순 없다 :독보적 유튜버 박막례와 천재 PD 손녀 김유라의 말도 안 되게 뒤집힌 신나는 인생!",female,30,SS
15,9791187993575,"앞으로 10년, 대한민국 부동산 :2019-2029",female,30,SS
16,9791196625900,"다시 부동산을 생각한다 :부동산 규제 시대, 세그먼트가 답이다",female,30,SS
17,9788965707561,나는 습관을 조금 바꾸기로 했다,female,30,SS
17,9788965963196,"깃털도둑 :아름다움과 집착, 그리고 세기의 자연사 도둑",female,30,SS
19,9788970127248,"총, 균, 쇠:무기·병균·금속은 인류의 운명을 어떻게 바꿨는가",female,30,SS
19,9791160507171,"직장이 없는 시대가 온다 :경제적 자유인가, 아니면 불안한 미래인가",female,30,SS
1,9788932473802,어디서 살 것인가 :우리가 살고 싶은 곳의 기준을 바꾸다,female,30,TE
2,9788931587012,수미네 반찬 :김수미표 요만치 레시피북,female,30,TE
3,9788965962830,"골든아워 :생과 사의 경계, 중증외상센터의 기록",female,30,TE
4,9788967441791,환자 혁명 :약과 병원에 의존하던 건강 주권을 회복하라,female,30,TE
5,9791188926053,정성스럽게 혼자 삽니다 :좁아도 바빠도 돈이 없어도 가능한 미니멀 라이프,female,30,TE
6,9791129703620,에어프라이어 만능 레시피북 :혁명의 조리도구 에어프라이어 200% 활용법,female,30,TE
7,9788965962823,"골든아워 :생과 사의 경계, 중증외상센터의 기록",female,30,TE
7,9791155811887,나는 내가 죽었다고 생각했습니다 :뇌과학자의 뇌가 멈춘 날,female,30,TE
