isbn,name,nonhyeon,daechi,dogog,mosgol,han-og,yeogsam,puleunsol,jeongdaun,jeulgeoun,cheongdam,haengboghan,gangnam,gaepo
9791188808816,어원 덕분에 영어 공부가 쉬워졌습니다 :쉽고 재미있게 배우는 영어 어원 그림책,1,0,1,1,0,0,0,1,0,1,0,0,0
9791188808847,문장구조 덕분에 영어 공부가 쉬워졌습니다 :트리(tree)로 쉽게 배우는 영어 문장 X-ray,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188810062,명화독서 :그림으로 고전 읽기 문학으로 인생 읽기,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188810659,"한국, 남자 :귀남이부터 군무새까지 그 곤란함의 사회사",0,0,0,1,1,0,0,0,0,1,0,1,1
9791188810833,"북유럽 그림이 건네는 말 :누가 뭐라든 나답게, 내 속도로 살고 싶은 사람들에게",1,1,0,1,0,1,1,1,1,0,1,0,0
9791188810932,커튼콜 한국 현대미술 :한국 현대미술가 30인의 삶과 작품,0,0,0,0,1,1,0,0,1,0,0,0,0
9791188835010,며느리 사표,0,0,0,1,0,0,0,0,1,1,1,0,0
9791188835027,헝거 :몸과 허기에 관한 고백,1,0,1,1,0,0,0,1,0,1,0,0,0
9791188840038,"드로잉 피직스 :물리 2,600년 역사를 바꾼 천재들의 생각 도구",0,0,0,0,0,0,0,0,0,0,0,0,0
9791188850068,찻잔 속 물리학,1,0,1,1,0,0,1,1,0,0,0,0,0
9791188850082,"체간리셋 다이어트 :하루 5분, 2주 만에 핫바디 만드는 '모델 체간근'의 비밀",0,0,0,0,0,0,0,0,0,0,0,0,0
9791188850181,기적의 장 스트레칭 :쾌변 X 바디 리프팅 X 다이어트를 한 번에,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188850204,이 문제 풀 수 있겠어? :단 125개의 퍼즐로 전세계 2%의 두뇌에 도전한다!,0,0,0,0,0,0,0,0,0,0,0,1,0
9791188850266,나를 사랑하는 일에 서툰 당신에게 :내 안의 부정적인 감정과 이별하는 28가지 심리 상담,0,0,1,0,0,0,0,0,0,0,0,0,1
9791188850327,백년두뇌 :마흔부터 시작하는 기적의 두뇌 습관,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188850341,"선생님, 저 우울증인가요? :일본 최고의 정신과 의사가 알려주는 우울과 기분장애에 대한 모든 것",1,0,0,1,0,0,0,0,0,1,0,0,0
9791188850389,아이의 뇌에 상처 입히는 부모들 :30년 경력의 소아정신과 전문의가 알려주는 최고의 육아법,0,1,1,0,0,1,0,0,1,1,1,0,0
9791188850440,오늘도 울컥하고 말았습니다 :상처를 주지도 받지도 않으면서 적당히 정의롭게 사는 법,0,0,0,1,0,0,0,0,0,0,0,0,0
9791188850464,숨 하나 잘 쉬었을 뿐인데 :일본 최고의 호흡 전문의가 전하는 하루 5분 기적의 호흡법!,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188850488,통증의 90%는 고관절이 문제다 :인공관절수술의 1인자가 말하는 통증 없이 걷는 몸의 비밀,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188850549,"(4주 만에 완성하는) 레깅스핏 스트레칭 :근력 운동 없이 하루 10분, 4가지 동작으로 하비 완전 정복!",0,0,0,0,0,0,0,0,0,0,0,0,0
9791188850600,체육관으로 간 뇌과학자 :실험실에 갇혀 살던 중년 뇌과학자의 엉뚱하고 유쾌한 셀프 두뇌 실험기,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188850624,(세계사를 바꾼) 12가지 신소재 :문명의 기반이 된 '철'부터 미래를 이끌 '메타물질'까지!,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188862139,(황현산의) 사소한 부탁,1,1,0,0,0,0,0,0,0,0,0,1,1
9791188870301,안녕 자두야 두근두근 역사 일기 : 조선 시대,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188874088,(설민석의) 한국사 대모험,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188874149,(설민석의) 한국사 대모험,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188874187,(설민석의) 통일 대모험,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188874217,(설민석의) 한국사 대모험,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188874224,(설민석의) 통일 대모험,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188874262,(설민석의) 한국사 대모험,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188874293,(설민석의) 한국사 대모험,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188887026,(낮은 자의 하나님을 만나는) 중근동의 눈으로 읽는 성경,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188907120,마크라메 :기초부터 실전까지 서양식 매듭으로 완성하는 인테리어,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188907182,수학에 관한 어마어마한 이야기 :선사시대부터 미래까지,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188907304,인듀어런스 :우주에서 보낸 아주 특별한 1년,0,0,1,1,0,1,0,0,0,1,1,0,1
9791188907359,오후도 서점 이야기,1,0,1,1,0,0,1,0,0,1,1,1,1
9791188907458,펭귄과 바닷새들,0,0,0,1,0,0,0,0,0,0,0,1,1
9791188907571,여자 전쟁 :잔혹한 세상에 맞서 싸우는 용감한 여성을 기록하다,0,0,0,1,0,0,0,0,0,0,0,0,0
9791188907588,아름답고 우아한 물리학 방정식 :세상을 이해하는 15가지 법칙들,0,0,1,0,0,0,0,0,0,0,0,0,0
9791188907618,올빼미와 부엉이,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188907687,"길고 긴 나무의 삶 :문학, 신화, 예술로 읽는 나무 이야기",0,0,0,0,0,0,0,0,0,0,0,0,0
9791188912292,제4의 식탁 :요리하는 의사의 건강한 식탁,0,0,1,1,0,0,0,1,0,0,1,0,1
9791188912407,우리는 왜 책을 읽고 글을 쓰는가? :새로운 방식의 책 읽기와 글쓰기,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188915064,처음엄마 멘붕 탈출법 :출산 전 100일부터 출산 후 100일까지 임신 출산 육아 고민 해결서,0,0,0,1,0,0,0,0,0,0,0,0,0
9791188915101,그림책과 유튜브로 시작하는 5·6·7세 엄마표 영어의 비밀 :영유도 학원도 필요 없는 가성비 갑 영어 교육,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188926053,정성스럽게 혼자 삽니다 :좁아도 바빠도 돈이 없어도 가능한 미니멀 라이프,1,1,0,0,0,1,0,0,1,0,0,0,1
9791188941001,세계 종교의 역사 :인간이 묻고 신이 답하다,0,0,1,1,1,1,0,0,0,0,0,0,0
9791188941179,나이 공부 :나이 듦에 대한 희망의 여정,0,0,0,0,0,1,0,0,0,0,0,0,1
9791188941216,큐레이터 :자연의 역사를 읽는 사람들,1,1,1,1,0,1,0,0,0,0,0,0,0
9791188949113,만년필 탐심 :인문의 흔적이 새겨진 물건을 探하고 貪하다,0,0,1,0,0,0,0,0,0,0,0,0,0
9791188977048,"'니하오' 밖에 모르던 내가 1년 만에 중국어 통역사가 된 비법 :딱, 1년만 투자해 3배 빠르게 마스터하는 중국어 공략법!",0,0,0,0,0,0,0,0,0,0,0,0,0
9791188988013,(안녕 자두야) 과학 두뇌가 폭발하는 수수께끼 놀이,0,0,0,0,0,0,0,0,0,0,0,0,0
9791188990078,역사는 재미난 이야기라고 믿는 사람들을 위한 역사책,0,1,1,1,0,0,1,0,1,0,1,1,1
9791188990238,우리말의 탄생 :최초의 국어사전 만들기 50년의 역사,1,0,0,0,0,1,0,1,0,0,0,0,0
9791188990306,왜 자유주의는 실패했는가 :자유주의의 본질적인 모순에 대한 분석,0,0,0,0,0,0,0,0,0,0,0,0,1
9791188990337,역사를 재미난 이야기로 만든 사람들에 대한 역사책,0,0,0,0,0,0,1,0,0,0,0,1,0
9791188991631,움직이는 장난감 만들기,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189005269,사고치면 영어가 된다 :어느 날 영어가 되기 시작했다,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189040260,언어는 마음을 담는다 :언어에 대해 우리가 몰랐거나 잊고 있던 것들,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189040345,(생활습관 교정을 통한) 여드름 셀프케어,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189040468,"(사회초년생, 직장인, 부모님들께 꼭! 들려주고 싶은) 바보아저씨의 경제 이야기",0,0,0,0,0,0,0,0,0,0,0,1,0
9791189044091,떨어질 수 없어,1,1,0,1,1,0,0,0,0,1,0,1,1
9791189063023,나의 살던 북한은 :노동자 출신의 여성이 말하는 남북한 문화,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189074005,"초상화, 그려진 선비정신 :피부과 의사, 선비의 얼굴을 진단하다",0,0,0,1,0,0,0,0,0,0,0,0,1
9791189074098,"그럼, 동물이 되어보자 :인간과 동물의 경계를 넘으려 한 모험",0,0,0,0,0,0,0,0,0,0,0,0,0
9791189089337,"난생처음 토지투자 :1,000만 원으로 시작해 100억 부자 만드는 실패 없는 토지투자",0,0,0,0,0,0,0,0,0,0,0,0,0
9791189089580,노마드 비즈니스맨 =1인 기업가 부자의 성공 시크릿 /Nomad business man,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189089597,북한투자의 시대 =수익률 1000% 시장에 도전하라 /North rush,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189089672,"난생처음 아파트투자 :부동산 왕초보 직장인, 소형 아파트 투자로 2년 만에 60억 벌다!",0,0,0,0,0,0,0,0,0,0,0,0,0
9791189089733,내 안경이 왜 이래 :안경 장인이 알려주는 안경의 모든 것,0,0,0,0,0,0,0,0,0,0,0,0,1
9791189089740,그레이트 그레이 =멋지게 나이 들고 싶은 어른을 위한 안티에이징 라이프 플랜 /Great grey,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189089849,왜 그 병원에만 환자가 몰릴까? :유독 잘되는 병원의 숨겨진 마케팅 비법 35,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189099015,"정말 미안하지만, 나는 아무렇지도 않았다",0,0,1,1,0,0,0,0,0,0,0,1,1
9791189114046,돈 1도 안쓰고 잘나가는 유튜브를 위한 동영상 편집 하루만에 끝내기 :20년차 베테랑 편집쟁이와 함께 누구나,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189125264,(하루 5분) 엄마의 말습관 :일상의 작은 언어에서 시작되는 아이의 놀라운 기적,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189125356,네덜란드 소확행 육아,1,0,0,1,0,0,1,0,0,1,0,0,1
9791189125455,"아들이 초등학교에 갑니다 :아들의 초등 1학년, 기대보다 걱정이 앞서는 엄마들에게",1,0,1,0,0,0,0,0,0,0,0,0,0
9791189125493,"초등 3학년 늘어난 교과 공부, 어휘력으로 잡아라",1,1,1,1,0,0,0,0,1,0,0,1,1
9791189125509,"초등 1학년 공부, 책읽기가 전부다 :평생 공부를 결정짓는 '초등 1학년 독서 습관'의 모든 것",0,0,0,0,0,0,0,0,0,0,0,0,0
9791189151058,스스로 공부하는 아이의 부모는 무엇이 달랐을까? :초등고학년과 중학생 자녀를 위한 학습 및 진로 코칭 가이드,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189159047,(허영만의) 3천만원 :왕초보 허영만의 주식투자 도전기,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189159092,(허영만의) 3천만원 :왕초보 허영만의 주식투자 도전기,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189159184,지정학 :지금 세계에 무슨 일이 벌어지고 있는가?,0,0,1,1,0,0,0,0,0,1,1,0,1
9791189159276,오! 한강,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189159283,오! 한강,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189159290,오! 한강,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189159306,오! 한강,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189159313,오! 한강,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189159320,오! 한강,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189164621,내게 행복을 주는 그림책,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189166526,나는 예쁘지 않습니다 :화장을 지우고 페미니스트가 되다,0,0,1,1,0,0,0,0,0,0,0,0,0
9791189166595,(오늘도 화를 내고 후회하는 부모들을 위한) 긍정 훈육,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189166717,탈코일기,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189166724,탈코일기,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189178062,신의 아이 :야쿠마루 가쿠 장편소설,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189178079,신의 아이 :야쿠마루 가쿠 장편소설,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189184018,(코드로 배우는) 스프링 웹 프로젝트 :현업 개발을 위한 단계별 실습서,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189198008,로봇 수업 :인문·사회 과학도를 위한 로봇 이야기!,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189198145,물속을 나는 새 :동물 행동학자의 펭귄 관찰 일지,0,0,1,1,1,0,1,0,1,0,0,1,1
9791189198268,송기원의 포스트 게놈 시대,0,0,0,0,0,0,0,0,0,0,0,1,0
9791189198343,침묵하는 우주 :우주에 우리만 있는가?,0,0,0,0,0,0,0,0,0,0,0,1,1
9791189198497,중국을 사랑한 남자 :조지프 니덤 평전,0,0,1,0,0,0,0,0,0,0,0,0,0
9791189198510,"베를린, 기억의 예술관 :도시의 풍경에 스며든 10가지 기념조형물",0,0,0,1,0,1,0,1,0,0,0,1,0
9791189198534,자연의 패턴 :필립 볼의 형태학 아카이브,0,0,1,1,0,0,0,0,0,0,0,1,1
9791189198619,아름다운 미생물 이야기 :작아서 더 아름다운 미생물학 강좌,0,0,1,0,0,0,0,0,1,0,0,0,0
9791189199210,유전자는 우리를 어디까지 결정할 수 있나,0,0,1,0,0,0,0,0,1,0,0,1,1
9791189199326,단숨에 읽는 그림 보는 법 :시공을 초월해 예술적 시각을 넓혀가는 주제별 작품 감상법,1,0,0,1,0,1,0,0,1,0,0,0,0
9791189199678,50대 또 한 번 나 혼자만의 시간,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189199760,장자인문학,0,0,0,0,0,0,0,0,0,0,0,0,1
9791189199784,퍼펙트 러닝,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189231057,다양하고 창의적인 기계들,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189249052,(내 거친 생각과 불안한 눈빛과 그걸 조종하는) 뇌를 읽다,0,1,0,0,0,0,0,0,0,0,0,1,1
9791189249113,습관공부 5분만 :서울대학교 습관 디자인 프로젝트,0,0,1,0,0,0,0,0,0,0,0,0,1
9791189249137,죽음의 격차 :법의학자가 부검에서 발견한 우리 안의 '격차',0,0,0,0,0,0,0,0,0,0,0,0,0
9791189271275,뿌리가 튼튼한 사람이 되고 싶어 :신미경 에세이,0,0,1,1,0,1,0,0,1,1,0,0,0
9791189279035,말투 하나 바꿨을 뿐인데 :큰글자책,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189279080,빚 때문에 고민입니다 :가장 빨리 빚 갚는 법,0,0,1,0,0,0,1,0,1,0,0,0,0
9791189279127,혼자서도 강한 사람 :내 인생을 통째로 바꾸는 고독의 힘,0,0,1,1,0,0,0,0,1,0,0,0,0
9791189279219,150년 하버드 글쓰기 비법 :SNS부터 보고서까지 이 공식 하나면 끝,0,0,1,1,0,1,1,0,0,1,1,1,1
9791189279295,"엄마의 첫 심리 공부 :자녀 관계, 부부 관계부터 고독감, 자존감까지",0,0,0,0,0,0,0,0,0,0,0,1,1
9791189279431,푸념도 습관이다 :왜 입만 열면 불만과 핑계를 늘어놓을까?,0,1,0,1,0,0,0,0,0,0,0,0,0
9791189279455,써먹는 심리 기술 :연애 기술부터 성공 비법까지 100% 실전 심리학,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189279486,초독서 :한 권으로 끝내는 직장인 필독서 32,0,0,0,1,0,0,0,0,0,0,0,0,0
9791189279509,(인생이 한결 홀가분해지는) 법화경 마음공부,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189279523,미래를 앞서가는 7가지 통찰 :세계 일류 리더는 동양 사상에서 미래를 읽는다,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189279578,따라 쓰기의 기적 :책 한 권 뚝딱!,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189280284,다정한 구원 :임경선 산문집,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189318000,"플랫폼이 콘텐츠다 :음악, 영화, 출판 등 콘텐츠 산업의 미래",0,0,0,0,0,0,0,0,0,0,0,0,0
9791189318109,"AI 슈퍼파워 :중국, 실리콘밸리, 새로운 세계질서",0,0,0,1,0,0,0,0,1,0,0,0,0
9791189325039,빡치는 순간 나를 지키는 법 :폭풍 감정 취급설명서,0,0,1,0,0,0,0,0,0,0,0,0,0
9791189325046,걸어서 세계속으로 :걸세 PD의 일본 여행 베스트 12,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189325053,부유한 자본주의 가난한 사회주의 :그들이 인정하지 않아도 역사가 말해주는 것들,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189327019,오해의 동물원 :인간의 실수와 오해가 빚어낸 동물학의 역사,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189328047,작은 삶을 권하다 :욕심을 덜어내고 내 삶에 만족하는 법,0,0,1,0,0,0,0,0,0,0,0,1,1
9791189328115,하버드 감정 수업 :세계 최고의 지성들이 배우는 감정의 심리학,0,0,0,0,0,0,0,0,0,0,0,1,1
9791189336059,디저트의 모험 :달콤하고 황홀한 해피엔딩의 인문학,0,0,1,1,0,0,1,0,0,0,0,0,0
9791189336073,정치적 올바름에 대하여,1,1,0,1,0,0,0,0,0,1,1,1,1
9791189344207,(상승장에서도 하락장에서도 실패하지 않는) 오윤섭의 부동산 가치투자,1,0,0,0,0,0,0,0,0,0,0,1,1
9791189344313,퇴근길 클래식 수업 :알아두면 쓸모 있는 최소한의 클래식 이야기,1,1,0,1,0,0,0,0,1,0,1,1,1
9791189344351,나는 오늘부터 경제기사를 읽기로 했다 :경제기사가 이렇게 쓸모 있을 줄이야,1,0,0,0,0,0,1,0,0,0,0,0,1
9791189344429,연봉 3천 구 과장은 어떻게 월급만으로 부동산 투자를 했을까?,0,0,0,1,0,0,0,0,0,0,0,0,0
9791189344498,(취업 끝판왕 옴스에게 배우는) 스펙을 뛰어넘는 자소서 :누구나 인사 담당자가 탐내는 자소서를 쓸 수 있다,0,0,0,1,0,0,0,0,0,0,0,0,0
9791189344597,해외 주식투자의 정석 :잠든 사이 돈 벌어주는 해외 주식에 베팅하라!,0,0,0,0,0,0,0,0,0,0,0,1,1
9791189344627,미술관에 간 심리학 :나는 심리학을 공부하러 미술관에 간다,0,1,0,1,0,1,0,0,1,0,1,0,0
9791189344764,조선의 유토피아 십승지를 걷다 :정감록이 예언한 신비의 땅 열 곳을 가다,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189344771,홍선표 기자의 써먹는 경제상식,0,0,0,0,0,0,0,0,0,0,0,1,1
9791189346010,리스본 =신트라·카스카이스·에스토릴·카보 다 호카 /Lisbon,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189346058,하이네 슈만 시인의 사랑,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189347024,책으로 치유하는 시간 :세계문학으로 읽는 상처 테라피,0,1,0,0,0,0,0,0,1,0,1,0,0
9791189352097,좋은 집 구하는 기술 :누구나 갖고 싶은 집은 어디든 있다,0,0,1,1,0,0,0,0,0,0,0,0,1
9791189353131,죽기엔 너무 젊고 살기엔 너무 가난하다 :행복한 부자가 되는 사칙연산의 비밀!,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189356118,한국 괴물 백과,0,0,0,1,0,1,1,0,0,0,0,0,0
9791189385019,자기 인생의 철학자들 =김지수 인터뷰집 /The philosophers of their own lives,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189385040,키티피디아 :고양이와 사람이 함께 사는 세상의 백과사전 =Kittipedia : full guide for cat care,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189426071,우리는 왜 죽음을 두려워할 필요 없는가,0,1,1,1,0,1,0,1,0,0,0,1,0
9791189426415,35년,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189426422,35년,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189432362,자연스러움의 기술 :이제 당신의 삶을 살아도 괜찮습니다,0,0,0,1,0,0,0,0,0,0,0,0,0
9791189432560,(인조이) 필리핀 =보라카이·마닐라·세부·보홀·팔라완 /Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189432829,토익 500점 문과장은 어떻게 영어 달인이 됐을까 :돈 없고 시간 없어도 영어가 되는 기적의 공부 습관 만들기,0,0,0,1,0,1,0,0,0,0,0,0,1
9791189432898,코딩으로 지구정복 :프로그래밍 초보자를 위한 나혼자 끝내는 코딩 입문서,0,0,0,0,0,1,0,0,0,0,0,0,0
9791189432911,"엄마표 영어 100일의 기적 :100일 후에는 엄마도, 아이도 영어로 말한다!",1,1,1,1,0,0,1,0,0,1,0,0,1
9791189432980,(바로바로 써먹는) 기적의 영어표현 암기북 :초보 맞춤형 우선순위 영어표현 총집합,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189469047,발리 홀리데이 =Bali holiday,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189469399,(죽기 전에 꼭 걸어야 할) 세계 10대 트레일,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189489021,책벌레 이도,0,0,0,1,0,0,0,0,1,1,0,1,1
9791189510060,도쿄의 라이프스타일 기획자들,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189550110,(누구나 쉽게 만들 수 있는) 다면체 종이접기,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189571030,시즈카 할머니에게 맡겨 줘 :나카야마 시치리 단편 연작소설,0,0,0,0,0,0,0,0,0,0,0,0,1
9791189571054,(꿈꿀수록 쓰라린) 염원 :시즈쿠이 슈스케 장편소설,0,0,0,0,0,0,0,0,0,0,0,1,1
9791189584061,친절한 사람이고 싶지만 호구는 싫어 :사람의 마음을 훔치는 60가지 심리 기술,1,0,1,0,0,0,0,0,0,0,0,0,1
9791189584085,경제트렌드 2019 =팟캐스트 <신과 함께>와 함께한 경제 전망 프로젝트 /Economy trend,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189584122,나는 내가 행복했으면 좋겠어 :이미 충분히 행복하지만 행복한 줄 모르는 사람들에게,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189584139,공부 마스터 플랜 :서울대 100인이 매일 실천한 60가지 체크 리스트,0,1,0,1,0,0,0,0,0,1,0,0,1
9791189584160,자제력 수업 :실패의 유혹을 물리치는 힘,0,0,1,1,0,1,0,0,0,1,1,0,1
9791189584245,삶이 괴롭냐고 심리학이 물었다 :부정적인 사고패턴에서 벗어나는 방법,0,1,0,1,0,0,0,0,0,1,1,1,1
9791189584269,(실전에서 바로 써먹는 사례로 가득한) 말투 때문에 말투 덕분에,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189584283,운이 좋다고 말해야 운이 좋아진다 :뇌과학이 밝혀낸 인생을 바꾸는 14가지 무의식,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189598006,김도훈 작곡법,0,0,0,0,0,0,0,0,0,0,0,1,1
9791189643355,(YTN 사이언스) 생각연구소 :일상에서 발견하는 너와 나의 심리,0,0,0,1,0,0,0,0,0,0,0,0,0
9791189649050,자존감 생각법 :자존감을 높이는 36가지 심리기술,0,0,1,0,0,0,0,0,1,0,0,0,0
9791189653002,이언 스튜어트는 어떻게 케이크를 자를까? :수학의 천재들이 푸는 수학 퍼즐의 세계,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189653101,블랙홀과 시간여행 :아인슈타인의 찬란한 유산,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189653118,교양으로 읽는 희토류 이야기,0,0,0,0,0,0,0,0,0,0,0,1,0
9791189653125,그때 내 마음은 왜 그랬을까 :서툰 감정을 멈추고 나늘 지키는 심리 습관,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189653132,나이를 잊게 하는 배움의 즐거움,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189653163,"옥스퍼드 과학사 :사진과 함께 보는, 과학이 빚어낸 거의 모든 역사",0,0,0,0,0,0,0,0,0,0,0,0,0
9791189653187,"인류를 구한 12가지 약 이야기 :마취제에서 항암제까지, 고통과 두려움에서 벗어나게 해준 치료약의 역사",0,0,0,1,0,0,0,0,0,1,0,1,1
9791189683023,"우리 고전 읽는 법 :지금, 여기, 나의 눈으로 새롭게",0,0,0,0,0,0,0,0,0,0,0,0,0
9791189683054,단단한 영어공부 :내 삶을 위한 외국어 학습의 기본,0,0,0,1,0,1,0,0,1,0,0,0,1
9791189683078,국어사전 혼내는 책 :우리말의 집을 튼튼하게 짓기 위하여,1,0,0,1,0,0,0,0,1,0,0,1,0
9791189683085,도서관 여행하는 법 :앎의 세계에 진입하는 모두를 위한 응원과 환대의 시스템,0,0,1,0,1,1,0,0,0,0,1,0,0
9791189686024,"야나두 영어회화 :느낌동사만 알면 야, 너두 할 수 있어!",0,0,0,1,0,0,0,0,0,0,0,0,1
9791189686079,나는 유튜브로 영어를 배웠다 :영어 에듀테이너 날라리데이브가 알려주는 영어 공부법,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189704018,소박하고 다정한 :일상의 집밥에서 느끼는 음식의 마음,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189709013,그래서 나는 한국을 떠났다 :새로운 삶을 선택한 한국인 이민자 11팀과의 인터뷰,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189709020,본격 한중일 세계사,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189709051,(역사 무식자도 쉽게 맥을 잡는) 단박에 조선사,0,0,0,1,0,0,1,0,0,0,0,1,0
9791189709440,말투 하나로 의외로 잘 되기 시작했다,0,0,0,1,0,0,1,0,1,0,0,0,1
9791189709471,싫다면서 하고 있어 하하하 :빨강머리N의 지랄맞은 밥벌이에서 발랄하게 살아남기,0,0,0,0,0,0,0,0,0,0,0,0,1
9791189709600,(하루 5분 국민 영어과외 김영철·타일러의) 진짜 미국식 영어,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189709693,한중일 힘의 대전환 :한반도가 주도하는 새로운 시장을 위한 중국과 일본 사용법,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189709815,"여자 둘이 살고 있습니다 :혼자도 결혼도 아닌, 조립식 가족의 탄생",0,1,1,0,1,0,0,0,0,0,0,0,1
9791189719005,강성태 영문법 :암기하지 않아도 암기되는 공신들의 영문법 공부 비법,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189719197,중요한 건 제대로 걷기다 :척추신경 권위자가 알려주는 걸음걸이 교정 가이드,0,0,0,1,0,1,0,0,1,0,0,0,1
9791189719272,뉘앙스 덕분에 영어 공부가 쉬워졌습니다 :영어 단어 표현 뉘앙스 사전,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189722043,선인장 :세상에서 가장 신비로운 식물,0,0,0,1,0,0,0,0,0,0,0,0,1
9791189723019,기억되는 것은 사라지지 않는다 :나의 일본 미술관 기행,0,0,1,0,0,0,0,0,0,0,0,0,0
9791189752682,흙이 궁금해,0,0,0,0,0,0,0,0,0,0,0,0,0
9791189797003,"잡지의 사생활 :미감과 호기심, 대화와 물건으로 이루어진 매체를 서울에서 만드는 일에 대하여",0,0,0,0,0,0,0,0,0,0,0,1,0
9791189799007,경기장을 뛰쳐나온 인문학 :스포츠로 거침없이 세상을 읽다,0,1,0,0,0,1,0,0,0,0,0,0,0
